question,answer,normalized_aliases,accurate_judgement,logits
Rose-Red is whose sister in the German fairy tale?," Snow White
","['show white and seven dwarves', 'snow white', 'snowwhite', 'schneewittchen und die sieben zwerge', 'mirror mirror on wall', 'schneewittchen', 'snow white and seven dwarfs', 'seven dwarves', 'snow white other stories', 'sneewittchen', 'snowhite', 'snow white character']",Correct,"[[0.7272012233734131, 0.2727987766265869]]"
Florence Nightingale Graham is better known to hundreds of women shoppers as who," Elizabeth Arden
","['florence graham', 'florence nightingale graham', 'elizabeth arden']",Correct,"[[0.8469578623771667, 0.15304215252399445]]"
Which nanny did Julie Andrews win an Oscar for playing?," Mary Poppins
","['marry poppins', 'mrs winifred banks', 'mr george banks', 'bert mary poppins', 'mary popins', 'winifred banks', 'mrs george banks', 'mary poppins', '17 cherry tree lane']",Correct,"[[0.8381505608558655, 0.16184943914413452]]"
Which group was formed by Billy Connolly and Gerry Rafferty?,"5000 Volts
",['humblebums'],Incorrect,"[[0.227469339966774, 0.7725306749343872]]"
A tragedy written early in the career of William Shakespeare about two young star-crossed lovers whose deaths ultimately reconcile their feuding families?," Romeo and Juliet
","['juliet and romeo opera', 'most excellent and lamentable tragedy of romeo and juliet', 'montague and capulet', 'romeo and julet', 'tragedy of romeo juliet', 'romeo and julia', 'romeo and juiliet', 'romeo and juliet', 'most excellent and lamentable tragedie of romeo and iuliet', 'romeo and juilet', 'romio and julliet', 'tragedy of romeo and juliet', 'romeo juliet', 'romeo and juliette', 'romeo and iuliet', 'romeo juliet act 5', 'tragedy romeo and juliet', 'romeo and juliet conflicts', 'escalus', 'romeo and juliet play', 'romeo juliette', 'plague on both your houses']",Correct,"[[0.9121235609054565, 0.08787643909454346]]"
Who is the current presenter of Radio 4s 'Desert Island Discs',"	Kirsty Young
",['kirsty young'],Correct,"[[0.8392075896263123, 0.16079244017601013]]"
"Who was the 27th US President, assuming power in 1909?"," William Howard Taft
","['taft president', 'william h taft', 'presidency of william howard taft', 'billy possum', 'big bill taft', 'william howard taft', 'william taft', 'wh taft', 'president taft', 'willliam howard taft', 'w h taft', '27th president of united states', 'howard taft', 'justice taft', 'chief justice taft', 'willliam h taft', 'taft administration']",Correct,"[[0.8936811685562134, 0.1063188686966896]]"
"""According to Greek mythology, """"Hope"""" was the only thing left in what container after it had been opened?"""," Pandora's Box
","['box of pandora', 'pandora s box mythology', 'pandoras jar', 'pandora s box story', 'pandora s jar', 'pandora box', 'pandoras box', 'pandora s vase', 'pandora s box']",Correct,"[[0.7162185907363892, 0.28378137946128845]]"
Which company makes 'Angel' perfume?," Thierry Mugler
","['mugler', 'thierry mugler']",Correct,"[[0.7676898241043091, 0.23231014609336853]]"
A campanile is built to contain what?,"5 bells
","['bells', 'bells disambiguation']",Incorrect,"[[0.4263215959072113, 0.5736784338951111]]"
The capital city of which European country lies on the River Ljubljanica?,"	Slovenia
","['republika slovenija', 'slovenija', 'slovenia general slovenia', 'christianity in slovenia', 'republic of slovenia', 'eslovênia', 'slovenia', 'szlovenia', 'iso 3166 1 si', 'slovenian', 'slovenie', 'slovénie', 'eslovenia', 'szlovénia', 'slowenia']",Correct,"[[0.7962924242019653, 0.2037075161933899]]"
"Featuring prominently in the new Pirates of the Caribbean movie, the pirate Edward Teach is better known by what name?"," Blackbeard
","['blackbeard', 'teach edward', 'edward thatch', 'ed teach', 'black beard', 'edward teach', 'captain blackbeard']",Correct,"[[0.9001793265342712, 0.09982066601514816]]"
With which re-released song did The Bluebells have a number one hit in 1993?," Young At Heart
","['young at heart album', 'young at heart film', 'young at heart movie', 'young at heart', 'young at heart disambiguation', 'young at heart song']",Correct,"[[0.5688949227333069, 0.4311051368713379]]"
In the nursery rhyme ‘Sing a Song of Sixpence’ how many blackbirds were baked in a pie?,"4 and 20
","['twenty four', '24']",Incorrect,"[[0.531209409236908, 0.4687906503677368]]"
"""Which Russian composer wrote the ballets """"The Firebird"""", """"Petrouchka"""" and """"the Rite of Spring""""?"""," Igor Stravinsky
","['strawinsky', 'igor fedorovich stravinsky', 'stravinskij', 'igor fyodorovich stravinskij', 'stravinsky igor fedorovich', 'stravinsky', 'igor strawinsky', 'strawinski', 'igor stravinskij', 'stravinski', 'stravinksy', 'igor fydorovich stravinsky', 'stravinsky igor', 'igor fyodorovitch stravinsky', 'igor stravinsky', 'katerina nossenko', 'igor stravinski', 'игорь фёдорович стравинский', 'igor fyodorovich stravinsky', 'igor fëdorovič stravinskij']",Correct,"[[0.8868131041526794, 0.11318691074848175]]"
Who was the father of Queen Elizabeth II?," George VI
","['albert of wales', 'prince albert duke of york', 'king george v1', 'george vi of scotland', 'george vi of great britain and ireland', 'hm king george vi', 'gvir', 'albert of cornwall', 'albert frederick arthur george', 'prince albert of cornwall and york', 'george vi of britain', 'george vi of great britain', 'george vi of ireland', 'albert of york', 'albert of cornwall and york', 'king george 6th', 'george vi of england', 'george sixth', 'prince albert of cornwall', 'prince albert of york', 'albert duke of york', 'george vi', 'george vi king of england', 'george vi of uk', 'prince albert of wales', 'george vi of united kingdom', 'george vi of india', 'king george vi', 'george vi emperor', 'george vi of canada', 'king george vi of united kingdom']",Correct,"[[0.8158201575279236, 0.18417984247207642]]"
The name of which mammal comes from the Afrikaans for 'earth pig'?," Meerkat
","['aardwark', 'ardvark', 'aardvarks', 'aardvarc', 'aardvarken', 'aadvark', 'aardvark word', 'orycteropus afer', 'aardvark', 'aadrvark', 'aardvaark', 'earth pig', 'cape ant eater', 'aardvork']",Incorrect,"[[0.8423450589179993, 0.15765489637851715]]"
"Which historical character has been played in film by Norma Shearer (1938), Jane Seymour (1989) and Kirsten Dunst (2006)?"," Marie Antoinette
","['marie antoinette of france', 'marie of antoinette', 'marie antoinette de habsbourg lorraine', 'queen marie antoinette', 'maria antonia archduchess of austria', 'maria antonia josepha johanna', 'l autrichienne person', 'madame deficit', 'marie antoinette', 'archduchess maria antonia of austria', 'maria antonia josefa johanna von habsburg lothringen', 'queen marie antoinette of france', 'marie antoinette de lorraine d autriche', 'marie antoinette de lorraine', 'excecution of marie antoinette', 'madam deficit', 'widow capet', 'miss antoinette', 'marie antoinette d autriche', 'marie antoinette archduchess of austria', 'marie antionette', 'marie antoinette of austria']",Correct,"[[0.7641884088516235, 0.23581157624721527]]"
"Due to his small stature and looks, 1930s murder and bank robber George Nelson was commonly known by what nickname?"," Baby Face
","['babyfaceness', 'baby face', 'babyface', 'babyface disambiguation']",Correct,"[[0.7956580519676208, 0.20434188842773438]]"
"What was the surname of the poet Dante, author of the Divine Comedy?"," Alighieri
","['dante aligheri', 'dante alleghieri', 'dante alighieri s', 'alighieri', 'dantean', 'durante degli alighieri', 'dante alghieri', 'supreme poet', 'dante', 'alighieri dante', 'durante alighieri', 'fedeli d amore', 'dante alighieri', 'father of italian language', 'il sommo poeta']",Correct,"[[0.8164063692092896, 0.18359361588954926]]"
Which company owns British Gas?," Centrica
","['centrica plc', 'centrica', 'centrica energy', 'nwy prydain']",Correct,"[[0.8719117641448975, 0.12808825075626373]]"
Which Pacific Island is known as Rapa Nui to the local inhabitants?," Easter Island
","['luz zasso paoa', 'easter island', 'paasch eyland', 'isla de pascua province', 'te pito o te henua', 'climate of easter island', 'easter islands', 'easterisland', 'culture of easter island', 'geology of easter island', 'chilean polynesia', 'government of easter island', 'ecology of easter island', 'transport in easter island', 'demographics of easter island', 'big rapa', 'rapa nui and sala y gomez subtropical broadleaf forests', 'isla de pascua', 'ahu easter island', 'easter islanders', 'geography of easter island', 'rapa nui', 'easter isle']",Correct,"[[0.9181873202323914, 0.08181271702051163]]"
"""The name of which moist Welsh Bread literally means """"speckled bread"""" referring to the fruit it contains?"""," Bara Brith
",['bara brith'],Correct,"[[0.8272706270217896, 0.17272929847240448]]"
in popular literature who is the most well known herbalist in Shrewsbury?," Brother Cadfael
","['cadfael', 'list of cadfael episodes', 'brother cadfael', 'cadfile']",Correct,"[[0.7711548805236816, 0.22884513437747955]]"
Which Soviet leader preceded Yuri Andropov?," Leonid Brezhnev
","['leonid iljic breznev', 'leonid i brezhnev', 'leonid brezhnev', 'леони́д ильи́ч бре́жнев', 'leonid ilych brezhnev', 'leonid iljič brežnev', 'leonid breznev', 'breznev', 'leonid brežnev', 'brezhnev', 'l i brezhnev', 'breshnev', 'brezhnev leonid ilyich', 'brežněv', 'leonid ilyich brezhnev', 'leonid breshnev', 'breshneu', 'leonid brezhnev disambiguation', 'leonid ilich brezhnev', 'brezhnevian', 'brechnev', 'brejnev', 'leonid iljitsch breschnew', 'leonid brezhniev']",Correct,"[[0.8652240633964539, 0.13477592170238495]]"
"""According to Kenneth Graham (in Wind in the Willows) there is """"nothing - absolutely nothing half so much worth doing as ..."""" what?"""," Messing about in boats""
",['simply messing about in boats'],Incorrect,"[[0.6731916666030884, 0.32680830359458923]]"
"The Nazca Plate, part of the earth's lithosphere, lies under which ocean?"," Pacific
","['eastern pacific ocean', 'oceanum pacificum', 'north pacific', 'pacific basin', 'mid pacific', 'west pacific', 'eastern pacific', 'southern pacific ocean', 'tepre pacificum', 'pacific oceans', 'mar del sur', 'peaceful sea', 'east pacific', 'sea of magellan', 'pacific region', 'pacific ocean', 'south western pacific', 'north pacific fisheries', 'great south sea', 'south pacific ocean', 'western pacific ocean', 'north pacific ocean', 'pacific']",Correct,"[[0.7641884088516235, 0.23581157624721527]]"
Hangi is a traditional New Zealand Maori method of cooking using a?," Earth oven
","['pit', 'pits', 'pit disambiguation']",Incorrect,"[[0.8577680587768555, 0.14223188161849976]]"
Which parallel forms much of the border between Canada and the USA?,"49th parallel
","['tgfm', 'at least we re not mississippi', '49th', 'thank god for mississippi']",Incorrect,"[[0.6867902874946594, 0.3132096230983734]]"
"In the soap opera, The Colbys, which Hollywood legend played Jason Colby?"," Charlton Heston
","['charleston heston', 'carlton heston', 'holly rochell', 'john charles carter', 'holly heston rochell', 'charlton heston', 'holly heston', 'heston charlton', 'charleton heston', 'chuck heston']",Correct,"[[0.665410578250885, 0.3345894515514374]]"
"Which song from the 1934 film ‘The Gay Divorcee’, starring Fred Astaire and Ginger Rogers, won the first Academy Award for Best Original Song?"," The Continental
","['continental', 'continental disambiguation']",Correct,"[[0.642432451248169, 0.35756751894950867]]"
"In the world of ungulates, if it's called a reindeer in Europe, what is it called in North America?"," Caribou
","['caribou', 'caribou north america']",Correct,"[[0.8652240633964539, 0.13477592170238495]]"
What term is used when cutting vegetables into matchstick shapes?," Julienne
","['jullienne', 'julienne', 'julienne disambiguation']",Correct,"[[0.8647679686546326, 0.1352320909500122]]"
What actor starred as Harry Potter?," Daniel Radcliffe
","['radcliffe daniel', 'dan radcliffe', 'daniel j radcliffe', 'daniel jacob radcliffe', 'daniel radcliffe', 'daniel radclife', 'daniel radcliff', 'jacob gershon']",Correct,"[[0.9401335716247559, 0.059866417199373245]]"
Which European country consists of a peninsula and many islands including Funen and Zealand?," Denmark
","['dinamarca', 'denmarc', 'danimarca', 'mainland denmark', 'denmarke', 'kingdom of denmark', 'danemark', 'danmoerk', 'denmark', 'danska', 'danmork', 'denemarke', 'media of denmark', 'iso 3166 1 dk', 'danish kingdom', 'daenemark', 'kingdomofdenmark', 'administrative divisions of denmark', 'dänemark', 'subdivisions of denmark', 'kongeriget danmark', 'danmörk', 'eastern denmark', 'denmark proper', 'media in denmark']",Correct,"[[0.8875949382781982, 0.11240509152412415]]"
Which recording company turned down the Beatles but signed the Rolling Stones?," Decca
","['decca', 'decca disambiguation']",Correct,"[[0.6893056035041809, 0.3106943964958191]]"
"Ernest Lawrence of the University of California, Berkeley, is credited with the development in 1929 of what type of particle accelerator that accelerates charged particles using a high-frequency, alternating voltage in a perpendicular magnetic field, causing them to spiral and encounter the accelerating voltage many times?"," Cyclotron
","['isochronous cyclotron', 'cyclotron', 'cyclotrons', 'cyclotronic particle accelerator', 'cyclotron accelerator', 'cyclotron particle accelerator']",Correct,"[[0.7872777581214905, 0.21272225677967072]]"
"In the Harry Potter books, which house at Hogwarts has a serpent as its emblem?"," Slytherin
","['hogwarts houses', 'chamber of silent', 'slytherin', 'hogwarts school', 'ordinary wizarding level', 'hogwards', 'n e w t', 'hogwart s', 'list of hogwarts quidditch teams', 'hogwarts express', 'hogwart s school of witchcraft and wizardry', 'newt', 'hogwarts layout', 'locations in hogwarts', 'room of requirement', 'howgarts', 'o w l s', 'hufflepuff', 'owlery', 'newts', 'ravenclaw', 'hogwart s house system', 'chamber of secrets', 'hogwarts high school', 'hogwarts castle', 'rowana ravenclaw', 'hogwarts house points', 'o w l', 'hogwarts school of witchcraft and wizardry', 'hogwarts', 'ordinary wizarding levels', 'hogwarts school for witchcraft and wizardry', 'griphindor', 'battle of hogwarts', 'hogwarts school of witchcraft and wizardery', 'slitherin', 'hogwarts floor directory', 'hogwarts quidditch teams', 'nastily exhausting wizarding test', 'founders of hogwarts', 'griffindor', 'gryffindor']",Correct,"[[0.8778960704803467, 0.12210385501384735]]"
