question,answer,normalized_aliases,accurate_judgement,logits
On which river is Maidstone,"	Medway
","['county of medway towns', 'medway', 'borough of medway', 'medway towns', 'medway council act 2004', 'medway ua', 'medway towns kent', 'medway council act 2001']",Correct,"[[0.7386690378189087, 0.26133090257644653]]"
Which comedian actor played the part of Ron Glum in the radio programme 'Take It From Here'?," Jimmy Edwards
",['dick bentley'],Incorrect,"[[0.7905303239822388, 0.20946967601776123]]"
To which land did Cain go after killing Abel?," Land of Nod
",['land of nod'],Correct,"[[0.28776779770851135, 0.7122321724891663]]"
"What number is the title of singer Beyonceâs album, released in June 2011?","4
","['four', '4']",Correct,"[[0.5660185217857361, 0.4339814782142639]]"
"Name the 2012 movie from the IMDB plot summary: 'Transplanted to Mars, a Civil War vet discovers a lush planet inhabited by 12-foot tall barbarians. Finding himself a prisoner of these creatures, he escapes, only to encounter a princess who is in desperate need of a savior.'"," John Carter
","['johnny carter', 'john carter mp', 'sir john carter', 'sir john carter disambiguation', 'john carter', 'john carter disambiguation', 'carter john']",Correct,"[[0.8558511734008789, 0.14414885640144348]]"
Who drove the car 'Thrust SSC' that first broke the land speed record in September 1997?," Andy Green
",['andy green'],Correct,"[[0.8791467547416687, 0.1208532303571701]]"
Which kitchen appliance was invented by Percy Spencer in 1945?," Microwave oven
","['nuclearator', 'radarrange', 'cooking microwaving', 'microwave oven', 'microwave cooker', 'radarange', 'multimode applicator', 'multimode applicators', 'browning tray', 'microwave refrigerator combo', 'microwaveable', 'microwaving', 'microwave ovens', 'microwave cooking', 'radar range', 'popty ping', 'microwavable']",Correct,"[[0.8489722013473511, 0.15102779865264893]]"
"By population, which is the largest state in the USA?"," California
","['california state', 'califnornia', 'christianity in california', 'kalifoni', 'california united states', 'state of california', 'california united states of america', 'california s', 'california us', 'califórnia', 'taxifornia', 'californny', 'california province', 'california u s state', 'california u s', 'kalifornija', 'calif', 'charlie alpha', 'californiay', 'kalifornía', 'state of california united states', 'california chronic', 'california usa', 'ca state', 'california united states america', 'calfornia', 'golden state', '31st state', 'city california', 'ca us', 'califronia', 'us ca', 'thirty first state', 'kalifòni', 'california']",Correct,"[[0.869714617729187, 0.13028542697429657]]"
What cars were used in the film the Italian Job,"1969 Mini Coopers
","['mini cooper', 'bmc mini', 'mini 1959 2000', 'bl mini', 'morris mini minor', 'morris mascot', 'mini 1275 gt', 'mini clubman mini', 'mini 1275gt', 'austin 850', 'mini original model', 'austin mini cooper s 970', 'morris mini cooper', 'mini convertible', 'mini bmc', 'austin mini seven', 'morris clubman gt', 'bmc cooper s', 'morris cooper s', 'morris mini de luxe', 'morris mini clubman', 'mini hatch 2001 2006', 'rover mini', 'austin partner', 'mg 1275', 'morris mini', 'austin mini cooper', 'morris mini clubman gt', 'mini minor', 'morris cooper', 'bmc ado15', 'austin newmarket', 'mini', 'mini 1000', 'mini traveller', 'mini cooper s', 'wolseley hornet mini', 'morris mini k', 'austin mini cooper s', 'bmc mini cooper s', 'mini coopers', 'wolseley 1000', 'leyland mini', 'minicooper', 'mini hardtop', 'austin cooper', 'morris mini cooper s', 'morris mini deluxe', 'austin mini van', 'morris 850', 'cooper s', 'austin mini', 'austin cooper s', 'riley elf', 'bmc mini cooper', 'xc 9003', 'riley 1275']",Incorrect,"[[0.4902355968952179, 0.5097643733024597]]"
Who along with Philips developed the CD in the late 70s?," Sony
","['dcr sr35e', 'dsc p93', 'sony cisc', 'mmcd', 'sony sony corporation japan', 'list of assets owned by sony corporation', 'sony store', 'sony entertainment', 'sony company', 'sony electronics inc', 'sony broadcast professional research laboratories', 'sonystyle', 'list of sony shareholders and subsidiaries', 'sony europe', 'model name', 'dsc wx100', 'sony com', 'sony corporation', 'ソニー株式会社', 'ソニー', 'hdr sr12', 'sony', 'dcr trv38', 'tokyo telecommunications engineering', 'sony corp', 'tokyo tsushin kogyo', 'sony city', 'sony emcs', 'sony electronics', 'sony style', 'sonī kabushiki gaisha', 'list of sony products', 'sony group', 'tokyo telecommunications engineering corporation', 'dcr dvd405e', 's0ny', 'dsc wx100 v1 00', 'dsc t10']",Correct,"[[0.6943026781082153, 0.30569732189178467]]"
Which British explorer travelled disguised as a Muslim to Mecca and Medina in 1853?," Richard Burton
","['richard burton orientalist', 'richard f burton', 'richard francis burton', 'rf burton', 'sir richard francis burton', 'frank baker d o n', 'sir richard burton', 'r f burton', 'richard francis sir burton', 'burton and speke explorations', 'burton and speke', 'burton richard francis sir', 'kama shastra society']",Incorrect,"[[0.8848377466201782, 0.11516223102807999]]"
Which UK football team plays home games at the Stadium of Light?," Sunderland AFC
","['sunderland', 'sunlun', 'sunderland disambiguation']",Incorrect,"[[0.7057850360870361, 0.29421496391296387]]"
What is a group of lions called?," Prides
","['pride movie', 'pride film', 'pride song', 'pride disambiguation', 'pride album', 'pride', 'pride single']",Incorrect,"[[0.9324532747268677, 0.06754668802022934]]"
What unit of time is 1/1000th of a microsecond?,"1 nanosecond
","['1 e7 hz', 'nanosecond', '1 e 7 s', '1e 8 s', 'light foot', '1 e 8 s', '1 e 9 s', 'nanoseconds', '㎱', 'nanosecond version 2', '1e 7 s', '1 e8 hz', '1 e6 hz', '1e 9 s']",Incorrect,"[[0.3593641519546509, 0.6406359076499939]]"
How many signs of the Zodiac are human?,"12
","['three', '3']",Incorrect,"[[0.7025300860404968, 0.29746994376182556]]"
"August 21, 1959 saw which state join the Union as the 50th?"," Hawaii
","['haiwii', 'transport in hawaii', 'hawaii usa', 'us hi', 'hawaii united states', 'fiftieth state', 'health in hawaii', 'moku 60a ina o hawai 60i', 'hawaii', 'culture of hawaii', 'haiwaii', 'hawaii u s state', 'hawai i state', 'hawai i resident', 'state of hawai 60i', 'religion in hawaii', 'demographics of hawaiʻi', 'ハワイ', 'languages of hawaii', 'hawii', 'hawaiʻi', 'mokuʻāina o hawaiʻi', 'hawai i', 'state of hawai i', 'hawai 60i', 'haway', 'hawaiian culture', '50th state', 'demographics of hawaii', 'hawái', 'moku 60aina o hawai 60i', 'u s hi', 'state of hawaiʻi', 'howaii', 'owhyhee', 'hawaii resident', 'aloha state', 'education in hawaii', 'hawwaii', 'economy of hawaii', 'mokuʻa ina o hawaiʻi', 'hawaii state', 'state of hawaii', 'hawaií', 'geography of hawaii', 'hawaï']",Correct,"[[0.8824278712272644, 0.11757213622331619]]"
The ports of Astrakhan and Baku are on which body of water?," Caspian Sea
","['caspian ocean', 'apsheron threshold', 'caspian lake', 'daryā i māzandarān', 'daryā i xazar', 'caspian region', 'caspian area', 'kaspiy teñizi', 'caspian seas', 'sea of caspia', 'hazar deňizi', 'mazanderan sea', 'hyrcanian sea', 'kaspiyskoye more', 'apsheron sill', 'caspian sea region', 'khvaliskoye', 'sea of baku', 'hyrcanian ocean', 'mazandaran sea', 'caspian sea basin', 'caspian sea']",Correct,"[[0.917302668094635, 0.08269734680652618]]"
"""""""NOW, what I want is Facts. Teach these boys and girls nothing but Facts"""", are the opening sentences of Dickens' 'Hard Times'. Who says them?"""," Mr. Thomas Gradgrind
","['gradgrind', 'thomas gradgrind', 'mr gradgrind']",Incorrect,"[[0.5888891220092773, 0.41111084818840027]]"
"What can be a power source, an organized group of artillery pieces, and contact with another in a manner likely to cause bodily harm?"," Battery
","['battery film', 'battery', 'battery disambiguation', 'batteries', 'batery']",Correct,"[[0.7201715111732483, 0.2798284888267517]]"
The German word ahnentafel is a term for a numbering system used in what particular field? (hint: using it eliminates the need to draw a tree)," Genealogy
","['family genealogist', 'genealogy chart', 'geneaology', 'genealogical', 'genealogists', 'genealogic', 'genealogies', 'geneology', 'family history', 'family histories', 'genealogist', 'genæology', 'genealogics', 'genealogy']",Correct,"[[0.8824278712272644, 0.11757213622331619]]"
What was the Christian name of the Hungarian inventor of the Rubik Cube?," Ernö
","['erno', 'entwicklungsring nord']",Incorrect,"[[0.5506073832511902, 0.4493926465511322]]"
The 2006 Open Golf Championship was played on which English course after a gap of almost 40 years?," Royal Liverpool
","['hoylake holy trinity c of e primary school', 'hoylake']",Incorrect,"[[0.8198933005332947, 0.18010665476322174]]"
In which city is the Mappin Art Gallery?," Sheffield
","['sheffield great britain', 'hucklow primary school', 'sheffield city', 'sheffield united kingdom', 'sheffield england', 'shefield', 'city of sheffield', 'county borough of sheffield', 'sheffield borough', 'sheffield district', 'sheffield', 'metropolitan borough of sheffield', 'sheffield u k', 'un locode gbshe', 'sheffield uk']",Correct,"[[0.9224823713302612, 0.07751765847206116]]"
How many letters of the English alphabet are used as Roman Numerals?,"7
","['seven', '7']",Correct,"[[0.4339814782142639, 0.5660185217857361]]"
"What is the Latin term for a reigning queen, often shown after first name as a formal title?"," Regina
","['regina disambiguation', 'regina']",Correct,"[[0.9184802770614624, 0.08151975274085999]]"
In which decade of his life was Jackson Pollock when he died?,"40s
","['forties', '1940–1949', '1940 1949', '1940s', '1940 s', '6040s', '1940s literature', '40s', 'nineteen forties', '1940s decade']",Correct,"[[0.4130035936832428, 0.5869964361190796]]"
What is the African antelope whose male of the species have lyre-shaped horns?," Eland
","['impalla', 'blackfaced impala', 'pallah', 'black faced impala', 'impalas', 'impala', 'aepyceros melampus', 'impaller', 'black impala', 'aepycerotinae', 'aepycerotini', 'common impala', 'reproductive behavior of impalas', 'aepyceros melampus melampus', 'rooibok', 'aepyceros']",Incorrect,"[[0.9039745330810547, 0.0960254892706871]]"
On what Pacific island did islanders build giant statues called moai?," Easter Island
","['luz zasso paoa', 'easter island', 'paasch eyland', 'isla de pascua province', 'te pito o te henua', 'climate of easter island', 'easter islands', 'easterisland', 'culture of easter island', 'geology of easter island', 'chilean polynesia', 'government of easter island', 'ecology of easter island', 'transport in easter island', 'demographics of easter island', 'big rapa', 'rapa nui and sala y gomez subtropical broadleaf forests', 'isla de pascua', 'ahu easter island', 'easter islanders', 'geography of easter island', 'rapa nui', 'easter isle']",Correct,"[[0.9591543078422546, 0.04084571450948715]]"
Which process is used to extract shale gas from the ground?," Hydraulic fracturing
","['fracking', 'high volume hydraulic fracturing', 'microseismic monitoring', 'hydro fracing', 'hydraulic fracturing', 'fracture gradient', 'hydraulic fracking', 'frac ing', 'fracing', 'reservoir fracturing', 'hydro fracturing', 'frac job', 'fracking controversy', 'hydraulically fracture', 'hydrofrac', 'fraccing', 'hydrofracking', 'hydraulic fracture', 'hydro fracking']",Correct,"[[0.7606506943702698, 0.2393493503332138]]"
Who became the King of Sweden on 15 September 1973?," Carl XVI Gustaf
","['carl gustaf hubertus', 'gustaf folke hubertus', 'tjabbe', 'cal gustf', 'carl gustaf duke of yemptland', 'king carl gustav', 'hm king carl xvi', 'carl gustaf folke hubertus', 'carl xvi gustaf of sweden', 'charles xvi gustav', 'king carl xvi', 'karl xvi gustaf of sweden', 'carl gustaf of yemptland', 'duke of jämtland', 'carl hubertus', 'king carl gustaf of sweden', 'hm king carl xvi gustaf', 'king carl xvi gustaf', 'carl xvi gustav of sweden', 'king carl gustaf', 'carl gustav xvi', 'charles xvi', 'carl folke', 'king carl xvi of sweden', 'ancestry of carl xvi gustaf of sweden', 'duke of iemptia', 'carl gustaf of sweden', 'gustaf hubertus', 'charles xvi gustav of sweden', 'charles xvi of sweden', 'carl gustaf folke hubertus bernadotte', 'folke hubertus', 'carl gustaf folke', 'charles xvi gustaf of sweden', 'king carl xvi gustaf of sweden', 'karl xvi gustav', 'carl xvi of sweden', 'carl xvi gustav', 'gustaf folke', 'ancestry of charles xiv gustav', 'carl folke hubertus', 'carl xvi', 'charles xvi gustavus', 'charles xiv gustav', 'ancestors of carl xvi gustaf of sweden', 'carl xvi gustaf', 'ahnentafel of carl xvi gustaf of sweden']",Correct,"[[0.896251380443573, 0.1037486270070076]]"
"The song 'I Know Him So Well', is a song from which musical?"," Chess
","['chess film', 'chess application', 'chess disambiguation', 'chess']",Correct,"[[0.6825737357139587, 0.31742626428604126]]"
"""Which Italian composer who lived from 1678 to 1741 was nicknamed """"The Red Priest"""" after taking holy orders in 1703 ?"""," Antonio Vivaldi
","['antonio vivaldi', 'antonio lucio vivaldi', 'prete rosso', 'il prete rosso', 'red priest', 'vivaldi']",Correct,"[[0.9492946267127991, 0.05070536211133003]]"
Which star of Cheers co-starred with ?Whoopi Goldberg in Made in America?," Ted Danson
","['ted dansen', 'edward danson', 'ted danson']",Correct,"[[0.5525397062301636, 0.4474602937698364]]"
In which book would you find the Cheshire Cat," Alice In Wonderland
","['alice s adventures under ground', 'alice wonderland', 'alices adventures in wonderland', 'they told me you had been to her', 'alice s adventures in wonderland', 'adventures of alice in country of wonder', 'alice in wonderland', 'list of book film and television adaptations of alice in wonderland', 'alice s adventures underground', 'alice in country of wonder']",Correct,"[[0.8344069123268127, 0.16559311747550964]]"
